ICD9,PheCode
55300,550.3
55301,550.3
55302,550.3
55303,550.3
5531,550.4
5532,550.5
55320,550.5
55321,550.6
55329,550.5
5533,550.2
5538,550
5539,550
555,555
5550,555.1
5551,555.1
5552,555.1
5559,555.1
556,555.2
5560,555.21
5561,555.21
5562,555.21
5563,555.2
5564,555.2
5565,555.21
5566,555.21
5568,555.2
5569,555.2
557,441
5570,441.1
5571,441.2
5579,441
558,558
5581,990
5582,569.1
5583,930
5584,558
55841,558
55842,558
5589,558
560,560
5600,560.4
5601,560.1
5602,560.4
5603,560.2
56030,560.2
56031,560.4
56032,560.2
56039,560.2
5608,560.4
56081,560.3
56089,560.4
5609,560.4
562,562
5620,562
56200,562.1
56201,562.2
56202,562.1
56203,562.2
5621,562
56210,562.1
56211,562.2
56212,562.1
56213,562.2
564,564
5640,563
56400,563
56401,563
56402,563
56409,563
5641,564.1
5642,539
5643,569.2
5644,569.2
5645,564
5646,565
5647,564
5648,564
56481,564
56489,564
5649,564
565,565
5650,565
5651,565
566,565
5660,565
567,567
5670,567
5671,567
5672,567
56721,567
56722,567
56723,567
56729,567
5673,567
56731,712
56738,567
56739,567
5678,567
56781,567
56782,567
56789,567
5679,567
568,568
5680,568.1
5688,568
56881,568
56882,568
56889,568
5689,568
569,569
5690,565.1
5691,565
5692,565
5693,578.8
5694,565
56941,556
56942,565
56943,565
56944,565
56949,565
5695,567
5696,569.2
56960,853
56961,853
56962,536.7
56969,853
5697,569.2
56971,569.2
56979,569.2
5698,569
56981,569
56982,556.1
56983,569
56984,556.11
56985,556.11
56986,556.1
56987,569
56989,569
5699,569
570,573.4
5700,573.4
571,571
5710,317.11
5711,317.11
5712,317.11
5713,317.11
5714,070.4
57140,070.4
57141,070.4
57142,070.4
57149,070.4
5715,571.51
5716,571.6
5718,571.5
5719,571.5
572,571.8
5720,571.8
5721,571.8
5722,571.8
5723,571.81
5724,571.8
5728,571.8
573,573
5730,573.1
5731,070
5732,070
5733,070.9
5734,573
5735,573
5738,573
5739,573
574,574
5740,574.11
57400,574.11
57401,574.11
5741,574.12
57410,574.12
57411,574.12
5742,574.1
57420,574.1
57421,574.1
5743,574.2
57430,574.2
57431,574.2
5744,574.2
57440,574.2
57441,574.2
5745,574.2
57450,574.2
57451,574.2
5746,574.2
57460,574.2
57461,574.2
5747,574.2
57470,574.2
57471,574.2
5748,574.2
57480,574.2
57481,574.2
5749,574.2
57490,574.2
57491,574.2
575,575
5750,574.3
5751,574.3
57510,574.3
57511,574.3
57512,574.3
5752,575.7
5753,575.7
5754,575.7
5755,575.7
5756,575.6
5758,575.7
5759,575.7
576,575.8
5760,575.8
5761,575.1
5762,575.2
5763,575.8
5764,575.8
5765,575.8
5768,575.8
5769,575.8
577,577
5770,577.1
5771,577.2
5772,577.3
5778,577
5779,577
578,578
5780,578.1
5781,578.2
5789,578.9
579,557
5790,557.1
5791,557.1
5792,557
5793,569.2
5794,577
5798,557
5799,557
580,580
5800,580.11
5804,580.11
5808,580.13
58081,580.13
58089,580.13
5809,580.13
581,580
5810,580.11
5811,580.12
5812,580.11
5813,580.12
5818,580.2
58181,580.2
58189,580.2
5819,580.2
582,580.1
5820,580.11
5821,580.12
5822,580.11
5824,580.11
5828,580.14
58281,580.14
58289,580.14
5829,580.14
583,580
5830,580.11
5831,580.12
5832,580.11
5834,580.11
5836,580.3
5837,580.32
5838,580.32
58381,580.31
58389,580.32
5839,580.32
584,585
5845,585.1
5846,585.1
5847,585.1
5848,585.1
5849,585.1
585,585.3
5850,585.3
5851,585.4
5852,585.4
5853,585.33
5854,585.34
5855,585.32
5856,585.32
5859,585.3
586,585.2
5860,585.2
587,580.4
5870,580.4
588,588
5880,588.1
5881,588
5888,588
58881,588.2
58889,588
5889,588
589,586.11
5890,586.11
5891,586.11
5899,586.11
590,590
5900,590
59000,590
59001,590
5901,590
59010,590
59011,590
5902,590
5903,590
5908,590
59080,590
59081,590
5909,590
591,595
5910,595
592,594
5920,594.1
5921,594.3
5929,594
593,586
5930,586.1
5931,586.3
5932,586.2
5933,586.4
5934,586.4
5935,586.4
5936,269
5937,586.12
59370,586.12
59371,586.12
59372,586.12
59373,586.12
5938,586
59381,586.3
59382,586.4
59389,586
5939,586
594,594
5940,594.2
5941,594.2
5942,594.2
5948,594.2
5949,594.2
595,592
5950,592.11
5951,592.13
5952,592.12
5953,592.12
5954,592.1
5958,592.1
59581,592.12
59582,990
59589,592.1
5959,592.1
596,596
5960,596.1
5961,596
5962,596
5963,596
5964,596.5
5965,596.5
59651,596.5
59652,596.5
59653,596.5
59654,596.5
59655,596.5
59659,596.5
5966,596
5967,596
5968,596
59681,596
59682,596
59683,596
59689,596
5969,596
597,592
5970,592.2
5978,592.2
59780,592.2
59781,592.21
59789,592.2
598,592.3
5980,592.3
59800,592.3
59801,592.3
5981,597.1
5982,597.1
5988,597.1
5989,597.1
599,597
5990,591
5991,597
5992,597
5993,597
5994,597
5995,597
5996,599.1
59960,599.1
59969,599.1
5997,593
59970,593
59971,593.1
59972,593.2
5998,599
59981,597.8
59982,597.8
59983,597.8
59984,597
59989,599
5999,599
600,600
6000,600
60000,600
60001,600
6001,600
60010,600
60011,600
6002,600
60020,600
60021,600
6003,600
6009,600
60090,600
60091,600
601,601
6010,601.11
6011,601.12
6012,601.11
6013,601.1
6014,601.1
6018,601.1
6019,601.1
602,602
6020,602
6021,602
6022,602
6023,602.3
6028,602
6029,602
603,603.1
6030,603.1
6031,603.1
6038,603.1
6039,603.1
604,601.3
6040,601.3
6049,601.3
60490,601.3
60491,601.3
60499,601.3
605,604.1
606,609
6060,609.11
6061,609.11
6068,609.1
6069,609.1
607,604
6070,604
6071,601.4
6072,601.8
6073,604
6078,604
60781,604.1
60782,604.2
60783,604
60784,605
60785,604.3
60789,604
6079,604
608,608
6080,601.8
6081,603.2
6082,603
60820,603
60821,603
60822,603
60823,603
60824,603
6083,603
6084,601.8
6088,608
60881,608
60882,609.2
60883,608
60884,608
60885,608
60886,608
60887,608
60889,608
6089,608
610,610
6100,610.1
6101,610.1
6102,610.2
6103,610.3
6104,610.8
6108,610.8
6109,610.8
611,613
6110,613.1
6111,612.2
6112,613.1
6113,613.1
6114,613
6115,613
6116,612.1
6117,613.7
61171,613.5
61172,611.3
61179,613.7
6118,613.8
61181,613.8
61182,612
61183,613.8
61189,613.8
6119,613.9
612,175
6120,175
6121,175
614,614
6140,614.31
6141,614.32
6142,614.3
6143,614.31
6144,614.32
6145,614
6146,614.1
6147,614
6148,614
6149,614.33
615,614.4
6150,614.4
6151,614.4
6159,614.4
616,614.5
6160,614.51
6161,614.52
61610,614.52
61611,614.52
6162,614.53
6163,614.53
6164,614.54
6165,614.54
61650,614.54
61651,614.54
6168,614.5
61681,614.5
61689,614.5
6169,614.5
617,615
6170,615
6171,615
6172,615
6173,615
6174,615
6175,615
6176,615
6178,615
6179,615
618,618
6180,618.1
61800,618.1
61801,618.1
61802,618.1
61803,618.1
61804,618.1
61805,618.1
61809,618.1
6181,618.2
6182,618.2
6183,618.2
6184,618.2
6185,618.5
6186,618.6
6187,618
6188,618
61881,618
61882,618
61883,618
61884,618
61889,618
6189,618
619,617
6190,617
6191,617
6192,617
6198,617
6199,617
620,619
6200,628
6201,628
6202,628
6203,624.2
6204,619.1
6205,619.1
6206,617
6207,617
6208,619.1
6209,619.1
621,619.2
6210,622.1
6211,619.2
6212,623
6213,621
62130,621
62131,621
62132,621
62133,621
62134,621
62135,621
6214,626
6215,617
6216,619.2
6217,619.2
6218,619.2
6219,619.2
622,619.3
6220,619.3
6221,180.3
62210,180.3
62211,180.3
62212,180.3
6222,624
6223,617
6224,619.3
6225,619.3
6226,623
6227,622.2
6228,619.3
6229,619.3
623,619.4
6230,620
6231,624
6232,619.4
6233,619.4
6234,617
6235,624
6236,617
6237,622
6238,619.4
6239,619.4
624,619.5
6240,624.1
62401,620
62402,620
62409,624.1
6241,624.2
6242,623
6243,623
6244,617
6245,617
6246,622
6248,619.5
6249,619.5
625,625
6250,625.1
6251,625.1
6252,626.21
6253,626.2
6254,626.4
6255,625
6256,624.9
6257,625
62570,625
62571,625
62579,625
6258,625
6259,625
626,626
6260,626.11
6261,626.11
6262,626.12
6263,626
6264,626.13
6265,626.14
6266,626.14
6267,625
6268,626.1
6269,626
627,627
6270,627.4
6271,627.1
6272,627.2
6273,627.3
6274,627.21
6278,627
6279,627
628,626.8
6280,626.15
6281,626.8
6282,626.8
6283,626.8
6284,626.8
6288,626.8
6289,626.8
629,619
6290,619
6291,619
6298,619
62989,619
6299,619
630,634.1
6300,634.1
631,634
6310,634
6318,634
632,634.1
6320,634.1
633,634.3
6330,634.3
63300,634.3
63301,634.3
6331,634.3
63310,634.3
63311,634.3
6332,634.3
63320,634.3
63321,634.3
6338,634.3
63380,634.3
63381,634.3
6339,634.3
63390,634.3
63391,634.3
634,634
6340,634
63400,634
63401,634
63402,634
6341,634
63410,634
63411,634
63412,634
6342,634
63420,634
63421,634
63422,634
6343,634
63430,634
63431,634
63432,634
6344,634
63440,634
63441,634
63442,634
6345,634
63450,634
63451,634
63452,634
6346,634
63460,634
63461,634
63462,634
6347,634
63470,634
63471,634
63472,634
6348,634
63480,634
63481,634
63482,634
6349,634
63490,634
63491,634
63492,634
639,639
6390,639
6391,639
6392,639
6393,639
6394,639
6395,639
6396,639
6398,639
6399,639
640,636.3
6400,636.3
64000,636.3
64001,636.3
64003,636.3
6408,636.3
64080,636.3
64081,636.3
64083,636.3
6409,636.3
64090,636.3
64091,636.3
64093,636.3
641,635.2
6410,635.2
64100,635.2
64101,635.2
64103,635.2
6411,635.2
64110,635.2
64111,635.2
64113,635.2
6412,635.2
64120,635.2
64121,635.2
64123,635.2
6413,635.2
64130,635.2
64131,635.2
64133,635.2
6418,635.2
64180,635.2
64181,635.2
64183,635.2
6419,635.2
64190,635.2
64191,635.2
64193,635.2
642,642
6420,642
64200,642
64201,642
64202,642
64203,642
64204,642
6421,642
64210,642
64211,642
64212,642
64213,642
64214,642
6422,642
64220,642
64221,642
64222,642
64223,642
64224,642
6423,642
64230,642
64231,642
64232,642
64233,642
64234,642
6424,642.1
64240,642.1
64241,642.1
64242,642.1
64243,642.1
64244,642.1
6425,642.1
64250,642.1
64251,642.1
64252,642.1
64253,642.1
64254,642.1
6426,642.1
64260,642.1
64261,642.1
64262,642.1
64263,642.1
64264,642.1
6427,642.1
64270,642.1
64271,642.1
64272,642.1
64273,642.1
64274,642.1
6429,642
64290,642
64291,642
64292,642
64293,642
64294,642
643,643
6430,643.1
64300,643.1
64301,643.1
64303,643.1
6431,643.1
64310,643.1
64311,643.1
64313,643.1
6432,643
64320,643
64321,643
64323,643
6438,643
64380,643
64381,643
64383,643
6439,643
64390,643
64391,643
64393,643
644,636
6440,636.1
64400,636.1
64403,636.1
6441,636
64410,636
64413,636
6442,636.2
64420,636.2
64421,636.2
645,645
6450,645
64500,645
64501,645
64503,645
6451,645
64510,645
64511,645
64513,645
6452,645
64520,645
64521,645
64523,645
646,646
6460,634
64600,634
64601,634
64603,634
6461,646
64610,646
64611,646
64612,646
64613,646
64614,646
6462,646
64620,646
64621,646
64622,646
64623,646
64624,646
6463,634
64630,634
64631,634
64633,634
6464,646
64640,646
64641,646
64642,646
64643,646
64644,646
6465,647
64650,647
64651,647
64652,647
64653,647
64654,647
6466,647.1
64660,647.1
64661,647.1
64662,647.1
64663,647.1
64664,647.1
6467,646
64670,646
64671,646
64673,646
6468,646
64680,646
64681,646
64682,646
64683,646
64684,646
6469,646
64690,646
64691,646
64693,646
647,647
6470,647
64700,647
64701,647
64702,647
64703,647
64704,647
6471,647
64710,647
64711,647
64712,647
64713,647
64714,647
6472,647
64720,647
64721,647
64722,647
64723,647
64724,647
6473,647
64730,647
64731,647
64732,647
64733,647
64734,647
6474,647
64740,647
64741,647
64742,647
64743,647
64744,647
6475,647
64750,647
64751,647
64752,647
64753,647
64754,647
6476,647
64760,647
64761,647
64762,647
64763,647
64764,647
6478,647
64780,647
64781,647
64782,647
64783,647
64784,647
6479,647
64790,647
64791,647
64792,647
64793,647
64794,647
648,649
6480,649.1
64800,649.1
64801,649.1
64802,649.1
64803,649.1
64804,649.1
6481,649
64810,649
64811,649
64812,649
64813,649
64814,649
6482,644
64820,644
64821,644
64822,644
64823,644
64824,644
6483,316
64830,316
64831,316
64832,316
64833,316
64834,316
6484,306.1
64840,306.1
64841,306.1
64842,306.1
64843,306.1
64844,306.1
6485,649
64850,649
64851,649
64852,649
64853,649
64854,649
6486,649
64860,649
64861,649
64862,649
64863,649
64864,649
6487,649
64870,649
64871,649
64872,649
64873,649
64874,649
6488,649.1
64880,649.1
64881,649.1
64882,649.1
64883,649.1
64884,649.1
6489,649
64890,649
64891,649
64892,649
64893,649
64894,649
649,649
6490,318
64900,318
64901,318
64902,318
64903,318
64904,318
6491,649
64910,649
64911,649
64912,649
64913,649
64914,649
6492,539
64920,539
64921,539
64922,539
64923,539
64924,539
6493,286.3
64930,286.3
64931,286.3
64932,286.3
64933,286.3
64934,286.3
6494,649
64940,649
64941,649
64942,649
64943,649
64944,649
6495,636
64950,636
64951,636
64953,636
6496,649
64960,649
64961,649
64962,649
64963,649
64964,649
6497,636.8
64970,636.8
64971,636.8
64973,636.8
650,650
6500,650
651,651
6510,651
65100,651
65101,651
65103,651
6511,651
65110,651
65111,651
65113,651
6512,651
65120,651
65121,651
65123,651
6513,651
65130,651
65131,651
65133,651
6514,651
65140,651
65141,651
65143,651
6515,651
65150,651
65151,651
65153,651
6516,651
65160,651
65161,651
65163,651
6517,651
65170,651
65171,651
65173,651
6518,651
65180,651
65181,651
65183,651
6519,651
65190,651
65191,651
65193,651
652,652
6520,652
65200,652
65201,652
65203,652
6521,652
65210,652
65211,652
65213,652
6522,652
65220,652
65221,652
65223,652
6523,652
65230,652
65231,652
65233,652
6524,652
65240,652
65241,652
65243,652
6525,652
65250,652
65251,652
65253,652
6526,652
65260,652
65261,652
65263,652
6527,652
65270,652
65271,652
65273,652
6528,652
65280,652
65281,652
65283,652
6529,652
65290,652
65291,652
65293,652
653,652
6530,652
65300,652
65301,652
65303,652
6531,652
65310,652
65311,652
65313,652
6532,652
65320,652
65321,652
65323,652
6533,652
65330,652
65331,652
65333,652
6534,652
65340,652
65341,652
65343,652
6535,652
65350,652
65351,652
65353,652
6536,652
65360,652
65361,652
65363,652
6537,652
65370,652
65371,652
65373,652
6538,652
65380,652
65381,652
65383,652
6539,652
65390,652
65391,652
65393,652
654,654
6540,619.2
65400,619.2
65401,619.2
65402,619.2
65403,619.2
65404,619.2
6541,654.1
65410,654.1
65411,654.1
65412,654.1
65413,654.1
65414,654.1
6542,654.1
65420,654.1
65421,654.1
65423,654.1
6543,619.2
65430,619.2
65431,619.2
65432,619.2
65433,619.2
65434,619.2
6544,619.2
65440,619.2
65441,619.2
65442,619.2
65443,619.2
65444,619.2
6545,636.8
65450,636.8
65451,636.8
65452,636.8
65453,636.8
65454,636.8
6546,619.3
65460,619.3
65461,619.3
65462,619.3
65463,619.3
65464,619.3
6547,619.3
65470,619.4
65471,619.4
65472,619.4
65473,619.4
65474,619.4
6548,619.5
65480,619.5
65481,619.5
65482,619.5
65483,619.5
65484,619.5
6549,654.1
65490,654.1
65491,654.1
65492,654.1
65493,654.1
65494,654.1
655,655
6550,655
65500,655
65501,655
65503,655
6551,655
65510,655
65511,655
65513,655
6552,655
65520,655
65521,655
65523,655
6553,655
65530,655
65531,655
65533,655
6554,655
65540,655
65541,655
65543,655
6555,655
65550,655
65551,655
65553,655
6556,990
65560,990
65561,990
65563,990
6557,655
65570,655
65571,655
65573,655
6558,655
65580,655
65581,655
65583,655
6559,655
65590,655
65591,655
65593,655
656,655
6560,635
65600,635
65601,635
65603,635
6561,654.2
65610,654.2
65611,654.2
65613,654.2
6562,654.2
65620,654.2
65621,654.2
65623,654.2
6563,661
65630,661
65631,661
65633,661
6564,634
65640,634
65641,634
65643,634
6565,655
65650,655
65651,655
65653,655
6566,655
65660,655
65661,655
65663,655
6567,655
65670,655
65671,655
65673,655
6568,655
65680,655
65681,655
65683,655
6569,655
65690,655
65691,655
65693,655
657,653
6570,653
65700,653
65701,653
65703,653
658,653
6580,653
65800,653
65801,653
65803,653
6581,653
65810,653
65811,653
65813,653
6582,653
65820,653
65821,653
65823,653
6583,653
65830,653
65831,653
65833,653
6584,653
65840,653
65841,653
65843,653
6588,653
65880,653
65881,653
65883,653
6589,653
65890,653
65891,653
65893,653
659,655
6590,645
65900,645
65901,645
65903,645
6591,645
65910,645
65911,645
65913,645
6592,655
65920,655
65921,655
65923,655
6593,647
65930,647
65931,647
65933,647
6594,654
65940,654
65941,654
65943,654
6595,654
65950,654
65951,654
65953,654
6596,654
65960,654
65961,654
65963,654
6597,655.1
65970,655.1
65971,655.1
65973,655.1
6598,655
65980,655
65981,655
65983,655
6599,655
65990,655
65991,655
65993,655
660,652
6600,652
66000,652
66001,652
66003,652
6601,652
66010,652
66011,652
66013,652
6602,652
66020,652
66021,652
66023,652
6603,652
66030,652
66031,652
66033,652
6604,652
66040,652
66041,652
66043,652
6605,652
66050,652
66051,652
66053,652
6606,652
66060,652
66061,652
66063,652
6607,652
66070,652
66071,652
66073,652
6608,652
66080,652
66081,652
66083,652
6609,652
66090,652
66091,652
66093,652
661,661
6610,661
66100,661
66101,661
66103,661
6611,661
66110,661
66111,661
66113,661
6612,661
66120,661
66121,661
66123,661
6613,661
66130,661
66131,661
66133,661
6614,661
66140,661
66141,661
66143,661
6619,661
66190,661
66191,661
66193,661
662,661
6620,661
66200,661
66201,661
66203,661
6621,661
66210,661
66211,661
66213,661
6622,661
66220,661
66221,661
66223,661
6623,661
66230,661
66231,661
66233,661
663,663
6630,661
66300,661
66301,661
66303,661
6631,663
66310,663
66311,663
66313,663
6632,663
66320,663
66321,663
66323,663
6633,663
66330,663
66331,663
66333,663
6634,661
66340,661
66341,661
66343,661
6635,661
66350,661
66351,661
66353,661
6636,661
66360,661
66361,661
66363,661
6638,661
66380,661
66381,661
66383,661
6639,661
66390,661
66391,661
66393,661
664,665
6640,665
66400,665
66401,665
66404,665
6641,665
66410,665
66411,665
66414,665
6642,665
66420,665
66421,665
66424,665
6643,665
66430,665
66431,665
66434,665
6644,665
66440,665
66441,665
66444,665
6645,665
66450,665
66451,665
66454,665
6646,665
66460,665
66461,665
66464,665
6648,665
66480,665
66481,665
66484,665
6649,665
66490,665
66491,665
66494,665
665,665
6650,635
66500,635
66501,635
66503,635
6651,635
66510,635
66511,635
66512,635
66514,635
6652,619.2
66520,619.2
66522,619.2
66524,619.2
6653,665
66530,665
66531,665
66534,665
6654,665
66540,665
66541,665
66544,665
6655,665
66550,665
66551,665
66554,665
6656,665
66560,665
66561,665
66564,665
6657,665
66570,665
66571,665
66572,665
66574,665
6658,665
66580,665
66581,665
66582,665
66583,665
66584,665
6659,665
66590,665
66591,665
66592,665
66593,665
66594,665
666,635.3
6660,635.3
66600,635.3
66602,635.3
66604,635.3
6661,635.3
66610,635.3
66612,635.3
66614,635.3
6662,635.3
66620,635.3
66622,635.3
66624,635.3
6663,286.3
66630,286.3
66632,286.3
66634,286.3
667,669
6670,669
66700,669
66702,669
66704,669
6671,669
66710,669
66712,669
66714,669
668,668
6680,668
66800,668
66801,668
66802,668
66803,668
66804,668
6681,668
66810,668
66811,668
66812,668
66813,668
66814,668
6682,668
66820,668
66821,668
66822,668
66823,668
66824,668
6688,668
66880,668
66881,668
66882,668
66883,668
66884,668
6689,668
66890,668
66891,668
66892,668
66893,668
66894,668
669,669
6690,669
66900,669
66901,669
66902,669
66903,669
66904,669
6691,669
66910,669
66911,669
66912,669
66913,669
66914,669
6692,669
66920,669
66921,669
66922,669
66923,669
66924,669
6693,669
66930,669
66932,669
66934,669
6694,669
66940,669
66941,669
66942,669
66943,669
66944,669
6695,669
66950,669
66951,669
6696,669
66960,669
66961,669
6697,669
66970,669
66971,669
6698,669
66980,669
66981,669
66982,669
66983,669
66984,669
6699,669
66990,669
66991,669
66992,669
66993,669
66994,669
670,647.3
6700,647.3
67000,647.3
67002,647.3
67004,647.3
6701,647.3
67010,647.3
67012,647.3
67014,647.3
6702,647.3
67020,647.3
67022,647.3
67024,647.3
6703,647.3
67030,647.3
67032,647.3
67034,647.3
6708,647.3
67080,647.3
67082,647.3
67084,647.3
671,671
6710,671
67100,671
67101,671
67102,671
67103,671
67104,671
6711,671
67110,671
67111,671
67112,671
67113,671
67114,671
6712,671
67120,671
67121,671
67122,671
67123,671
67124,671
6713,671
67130,671
67131,671
67133,671
6714,671
67140,671
67142,671
67144,671
6715,671
67150,671
67151,671
67152,671
67153,671
67154,671
6718,671
67180,671
67181,671
67182,671
67183,671
67184,671
6719,671
67190,671
67191,671
67192,671
67193,671
67194,671
672,654
6720,654
67200,654
67202,654
67204,654
673,671
6730,671
67300,671
67301,671
67302,671
67303,671
67304,671
6731,671
67310,671
67311,671
67312,671
67313,671
67314,671
6732,671
67320,671
67321,671
67322,671
67323,671
67324,671
6733,647.3
67330,647.3
67331,647.3
67332,647.3
67333,647.3
67334,647.3
6738,671
67380,671
67381,671
67382,671
67383,671
67384,671
674,674
6740,671
67400,671
67401,671
67402,671
67403,671
67404,671
6741,674
67410,674
67412,674
67414,674
6742,674
67420,674
67422,674
67424,674
6743,674
67430,674
67432,674
67434,674
6744,674
67440,674
67442,674
67444,674
6745,674
67450,669
67451,674
67452,674
67453,669
67454,674
6748,674
67480,674
67482,674
67484,674
6749,674
67490,674
67492,674
67494,674
675,647
6750,647
67500,647
67501,647
67502,647
67503,647
67504,647
6751,647
67510,647
67511,647
67512,647
67513,647
67514,647
6752,647
67520,647
67521,647
67522,647
67523,647
67524,647
6758,647
67580,647
67581,647
67582,647
67583,647
67584,647
6759,647
67590,647
67591,647
67592,647
67593,647
67594,647
676,676
6760,676
67600,676
67601,676
67602,676
67603,676
67604,676
6761,676
67610,676
67611,676
67612,676
67613,676
67614,676
6762,676
67620,676
67621,676
67622,676
67623,676
67624,676
6763,676
67630,676
67631,676
67632,676
67633,676
67634,676
6764,676
67640,676
67641,676
67642,676
67643,676
67644,676
6765,676
67650,676
67651,676
67652,676
67653,676
67654,676
6766,612.1
67660,612.1
67661,612.1
67662,612.1
67663,612.1
67664,612.1
6768,676
67680,676
67681,676
67682,676
67683,676
67684,676
6769,676
67690,676
67691,676
67692,676
67693,676
67694,676
677,669
678,655
6780,655
67800,655
67801,655
67803,655
6781,655
67810,655
67811,655
67813,655
679,679
6790,679
67900,679
67901,679
67902,679
67903,679
67904,679
6791,679
67910,679
67911,679
67912,679
67913,679
67914,679
680,686.1
6800,686.1
6801,686.1
6802,686.1
6803,686.1
6804,686.1
6805,686.1
6806,686.1
6807,686.1
6808,686.1
6809,686.1
681,681.1
6810,681.1
68100,681.1
68101,681.1
68102,681.1
6811,681.1
68110,681.1
68111,681.1
6819,681.1
682,681
6820,681.2
6821,681.2
6822,681.7
6823,681.3
6824,681.3
6825,681.7
6826,681.5
6827,681.6
6828,681
6829,681
683,289.4
6830,289.4
684,686.2
6840,686.2
685,686.3
6850,686.3
6851,686.3
686,686
6860,686.5
68600,686.5
68601,686.5
68609,686.5
6861,686.4
6868,686
6869,686
690,690
6901,690.1
69010,690.1
69011,690.1
69012,690.1
69018,690.1
6908,690
691,939
6910,949.1
6918,939
692,939
6920,939
6921,939
6922,939
6923,939
6924,939
6925,930
6926,931
6927,938
69270,938
69271,938.1
69272,938.1
69273,938.2
69274,938.2
69275,938.2
69276,938.1
69277,938.1
69279,938
6928,939
69281,939
69282,938
69283,939
69284,939
69289,939
6929,939
693,939
6930,939
6931,930
6938,939
6939,939
694,695.2
6940,695.21
6941,695.21
6942,695.21
6943,695.21
6944,695.22
6945,695.22
6946,695.22
69460,695.22
69461,695.22
6948,695.2
6949,695.2
695,695
6950,695.1
6951,695.1
69510,695.1
69511,695.1
69512,695.1
69513,695.1
69514,695.1
69515,695.1
69519,695.1
6952,695.81
6953,695.3
6954,695.41
6955,695
69550,695
69551,695
69552,695
69553,695
69554,695
69555,695
69556,695
69557,695
69558,695
69559,695
6958,695.8
69581,695.8
69589,695.8
6959,695.9
696,696
6960,696.42
6961,696.41
6962,696.2
6963,696.3
6964,696.3
6965,696.3
6968,696.4
697,695.7
6970,695.7
6971,695.7
6978,695.7
6979,695.7
698,698
6980,698
6981,698
6982,695.7
6983,695.7
6984,695.8
6988,698
6989,698
700,700
701,701
7010,701.3
7011,701.1
7012,701.6
7013,701
7014,701.4
7015,701.5
7018,701
7019,701
702,702
7020,702.1
7021,702.2
70211,702.2
70219,702.2
7028,702
703,703
7030,703.1
7038,703
70380,703
7039,703
704,704
7040,704.1
70400,704.1
70401,704.11
70402,704.12
70409,704.1
7041,704.2
7042,704.8
7043,704
70441,704
70442,704
7048,704.8
7049,704
705,705
7050,705
7051,705
7052,705.8
70521,705.8
70522,705.8
7058,705
70581,705.1
70582,705
70583,705.3
70589,705
7059,705
706,706
7060,706.1
7061,706.1
7062,706.2
7063,706.3
7068,706.8
7069,706
707,707
7070,707.1
70700,707.1
70701,707.1
70702,707.1
70703,707.1
70704,707.1
70705,707.1
70706,707.1
70707,707.1
70709,707.1
7071,707.2
70710,707.2
70711,707.2
70712,707.2
70713,707.2
70714,707.2
70715,707.2
70719,707.2
7072,707.1
70720,707.1
70721,707.1
70722,707.1
70723,707.1
70724,707.1
70725,707.1
7078,707.3
7079,707.3
708,947
7080,947
7081,947
7082,947
7083,947
7084,947
7085,947
7088,947
7089,947
709,689
7090,694
70900,694.2
70901,694.1
70909,694.2
7091,694.3
7092,701.2
7093,702.4
7094,701.5
7098,689
7099,689
710,709
7100,695.42
7101,709.3
7102,709.2
7103,709.5
7104,709.4
7105,712
7108,709.6
7109,709.7
711,711
7110,711.1
71100,711.1
71101,711.1
71102,711.1
71103,711.1
71104,711.1
71105,711.1
71106,711.1
71107,711.1
71108,711.1
71109,711.1
7111,711.2
71110,711.2
71111,711.2
71112,711.2
71113,711.2
71114,711.2
71115,711.2
71116,711.2
71117,711.2
71118,711.2
71119,711.2
7112,711.3
71120,711.3
71121,711.3
71122,711.3
71123,711.3
71124,711.3
71125,711.3
71126,711.3
71127,711.3
71128,711.3
71129,711.3
7113,711
71130,711
71131,711
71132,711
71133,711
71134,711
71135,711
71136,711
71137,711
71138,711
71139,711
7114,711
71140,711
71141,711
71142,711
71143,711
71144,711
71145,711
71146,711
71147,711
71148,711
71149,711
7115,711
71150,711
71151,711
71152,711
71153,711
71154,711
71155,711
71156,711
71157,711
71158,711
71159,711
7116,711
71160,711
71161,711
71162,711
71163,711
71164,711
71165,711
71166,711
71167,711
71168,711
71169,711
7117,711
71170,711
71171,711
71172,711
71173,711
71174,711
71175,711
71176,711
71177,711
71178,711
71179,711
7118,711
71180,711
71181,711
71182,711
71183,711
71184,711
71185,711
71186,711
71187,711
71188,711
71189,711
7119,711
71190,711
71191,711
71192,711
71193,711
71194,711
71195,711
71196,711
71197,711
71198,711
71199,711
712,274
7121,274.21
71210,274.21
71211,274.21
71212,274.21
71213,274.21
71214,274.21
71215,274.21
71216,274.21
71217,274.21
71218,274.21
71219,274.21
7122,274.21
71220,274.21
71221,274.21
71222,274.21
71223,274.21
71224,274.21
71225,274.21
71226,274.21
71227,274.21
71228,274.21
71229,274.21
7123,274.21
71230,274.21
71231,274.21
71232,274.21
71233,274.21
71234,274.21
71235,274.21
71236,274.21
71237,274.21
71238,274.21
71239,274.21
7128,274.2
71280,274.2
71281,274.2
71282,274.2
71283,274.2
71284,274.2
71285,274.2
71286,274.2
71287,274.2
71288,274.2
71289,274.2
7129,274.2
71290,274.2
71291,274.2
71292,274.2
71293,274.2
71294,274.2
71295,274.2
71296,274.2
71297,274.2
71298,274.2
